MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,CentralAir_N,CentralAir_Y,CentralAir_nan,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleType_nan
20,3,93.0,11160,1,3,0,7,5,1968,1968,0.0,2,4,1,3,3,3,1065,0,1045,2110,1,2110,0,0,2110,1,0,2,1,3,1,0,8,2,4,1968.0,0,2,522,4,0,0,0,0,0,0,0,4,2010,4,244000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,3,69.0,3136,1,0,0,7,5,2003,2003,163.0,2,4,2,2,3,3,0,0,1405,1405,1,1405,0,0,1405,0,0,2,0,2,1,2,6,1,2,2003.0,1,2,478,4,148,36,0,0,0,0,0,3,2006,4,171750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,62.0,9858,1,3,4,5,6,1968,1968,0.0,3,4,1,3,3,3,510,0,354,864,1,874,0,0,874,1,0,1,0,3,1,3,5,0,5,1968.0,1,1,288,4,33,0,0,0,0,0,600,11,2009,4,130000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,17542,1,0,4,7,7,1974,2003,0.0,2,4,1,3,3,1,125,1031,36,1192,1,1516,651,0,2167,1,0,2,1,3,1,2,9,2,2,1974.0,1,2,518,4,220,47,0,0,0,0,0,7,2007,4,294000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,60.0,6931,1,3,4,7,5,2003,2004,92.0,2,4,2,2,3,3,0,0,746,746,1,760,896,0,1656,0,0,2,1,3,1,2,7,1,2,2003.0,0,2,397,4,178,128,0,0,0,0,0,7,2008,4,165400,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,52.0,6240,1,3,4,6,6,1931,1950,0.0,3,4,0,3,0,3,425,0,459,884,1,959,408,0,1367,0,0,1,0,3,1,3,6,1,2,1978.0,2,1,560,4,0,0,0,0,120,0,0,11,2007,4,127500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,91.0,14303,1,0,0,8,5,1994,1994,554.0,2,4,2,2,3,1,1314,0,672,1986,1,1987,0,0,1987,1,0,2,0,2,1,2,7,1,4,1994.0,0,2,691,4,262,36,0,0,0,0,0,8,2008,4,301500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,3,56.0,4060,1,3,0,5,8,1922,1950,0.0,3,4,2,1,3,3,0,0,864,864,1,864,0,0,864,0,0,1,0,2,1,3,4,0,5,1980.0,3,0,0,5,0,96,0,0,0,0,0,7,2009,4,99900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,59.0,9587,1,0,4,7,5,2005,2005,182.0,2,4,2,2,3,1,655,0,201,856,1,1166,0,0,1166,1,0,2,0,2,1,2,5,0,5,2005.0,0,2,400,4,212,0,0,0,0,0,0,7,2008,4,190000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,65.0,9750,1,3,2,6,8,1969,1969,0.0,3,4,1,2,3,3,602,438,14,1054,1,1054,0,0,1054,1,0,1,1,3,1,3,6,0,5,1969.0,2,2,460,4,180,0,0,0,80,0,0,7,2008,4,151000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,24682,1,2,1,6,5,1999,1999,0.0,3,4,2,2,3,3,0,0,841,841,1,892,783,0,1675,0,0,2,1,3,1,3,7,1,4,1999.0,0,2,502,4,0,103,0,0,0,0,0,6,2009,4,181000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,9600,1,3,4,5,6,1956,1956,0.0,3,4,1,3,3,3,504,0,546,1050,1,1050,0,0,1050,0,0,1,0,2,1,3,5,0,5,1956.0,2,1,338,4,0,0,0,0,0,0,0,6,2009,4,128900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,69.0,11250,1,3,4,4,5,1957,1989,0.0,3,4,1,3,3,0,0,0,1104,1104,1,1104,684,0,1788,1,0,1,0,5,1,3,8,2,4,1957.0,2,1,304,4,120,0,0,0,0,0,0,11,2009,4,161500,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,3,60.0,13515,1,3,4,6,6,1919,1950,0.0,3,4,2,3,3,3,0,0,764,764,1,1060,764,0,1824,0,0,1,0,3,1,3,8,1,2,1940.0,2,2,520,4,0,0,126,0,0,0,0,7,2007,4,180500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,2,34.0,4060,1,3,4,6,5,1998,1999,0.0,2,4,2,2,3,3,266,0,1139,1405,1,1337,0,0,1337,1,0,2,0,2,1,2,5,0,5,1998.0,0,2,511,4,144,68,0,0,0,0,0,8,2008,0,181000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
160,1,35.0,3735,1,3,3,7,5,1999,1999,218.0,2,4,2,2,3,3,450,0,241,691,1,713,739,0,1452,1,0,2,1,3,1,2,6,0,5,1999.0,2,2,506,4,0,34,0,0,0,0,0,3,2006,4,183900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
190,4,60.0,10120,1,0,4,7,4,1910,1950,0.0,1,4,1,3,3,3,0,0,925,925,1,964,925,0,1889,0,0,1,1,4,2,3,9,1,2,1960.0,2,1,308,4,0,0,264,0,0,0,0,1,2007,4,122000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20,3,89.0,13214,1,0,4,9,5,2008,2009,0.0,0,4,2,0,3,1,0,0,2002,2002,1,2018,0,0,2018,0,0,2,0,3,1,0,10,1,2,2009.0,0,3,746,4,144,76,0,0,0,0,0,5,2010,4,378500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,69.0,14100,1,0,4,8,9,1935,1997,632.0,3,2,1,3,3,2,192,0,536,728,1,1968,1479,0,3447,0,0,3,1,4,1,2,11,2,2,1982.0,2,3,1014,4,314,12,0,0,0,0,0,5,2008,4,381000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,78.0,11344,1,3,4,5,5,1958,1958,180.0,3,4,1,3,3,3,460,0,414,874,2,874,650,0,1524,0,0,1,1,3,1,3,7,0,5,1958.0,2,1,315,4,0,0,0,0,0,0,0,7,2007,4,144000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
40,3,69.0,23595,1,3,4,7,6,1979,1979,0.0,2,4,2,2,3,1,1258,0,74,1332,1,1332,192,0,1524,2,0,0,1,0,1,2,4,1,4,1979.0,0,2,586,4,268,0,0,0,0,0,0,4,2010,4,260000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,9156,1,0,4,6,7,1968,1968,0.0,3,4,1,3,3,3,0,0,1489,1489,1,1489,0,0,1489,0,0,2,0,3,1,2,7,1,2,1968.0,1,2,462,4,0,0,0,0,0,0,0,8,2009,4,185750,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,13526,1,0,1,5,6,1965,1965,114.0,3,4,1,3,3,3,560,375,0,935,1,935,0,0,935,1,0,1,0,3,1,3,5,0,5,1965.0,2,1,288,4,180,0,0,0,0,0,0,11,2006,4,137000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,124.0,11512,1,0,0,6,7,1959,2006,84.0,3,4,1,3,3,0,719,0,300,1019,1,1357,0,0,1357,1,0,1,0,2,1,0,5,1,2,1959.0,1,1,312,4,0,0,0,0,163,0,0,5,2008,4,177000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,53.0,5362,1,3,0,5,6,1910,2003,0.0,3,4,2,3,3,3,0,0,661,661,1,661,589,0,1250,0,0,2,0,3,1,3,8,1,2,1985.0,2,2,552,4,242,0,81,0,0,0,0,11,2007,4,139000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,95.0,11345,1,3,0,5,5,1948,1950,567.0,3,4,1,3,3,3,220,0,708,928,1,928,992,0,1920,0,0,2,0,4,2,3,10,0,5,1948.0,2,2,400,4,0,0,0,0,0,0,0,7,2007,4,137000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,12936,1,0,1,6,6,1972,1972,0.0,3,4,1,3,1,3,593,0,130,723,1,735,660,0,1395,0,1,1,1,3,1,3,6,1,4,1972.0,2,2,497,4,294,116,0,0,0,0,0,12,2009,4,162000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,3,69.0,17871,1,0,1,6,5,1967,1976,359.0,3,4,1,2,3,0,528,0,1152,1680,1,1724,0,0,1724,1,0,1,1,3,1,3,7,1,2,1967.0,1,2,480,4,0,0,0,0,0,0,0,6,2009,4,197900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,75.0,9473,1,3,4,8,5,2002,2002,0.0,2,4,2,2,3,3,804,0,324,1128,1,1128,903,0,2031,1,0,2,1,3,1,2,7,1,2,2002.0,1,2,577,4,0,211,0,0,0,0,0,3,2008,4,237000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,0,60.0,7500,1,3,4,4,4,1920,1950,0.0,3,2,1,3,3,3,0,0,698,698,1,698,430,0,1128,0,0,1,0,2,1,3,6,0,5,1980.0,1,2,528,4,30,0,164,0,0,0,0,4,2010,0,68400,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
20,3,67.0,9808,1,0,4,7,5,2002,2002,110.0,2,4,2,2,3,3,788,0,785,1573,1,1573,0,0,1573,1,0,2,0,3,1,2,6,0,5,2002.0,1,2,544,4,0,72,0,0,0,0,0,3,2009,4,227000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,50.0,8049,1,0,1,7,5,1990,1990,54.0,3,4,1,2,3,3,1053,0,256,1309,1,1339,0,0,1339,1,0,2,0,2,1,3,6,1,4,1990.0,0,2,484,2,0,58,0,0,90,0,0,7,2006,4,180000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,61.0,8800,1,0,4,5,7,1977,2008,0.0,3,4,1,2,3,2,532,144,364,1040,1,1040,0,0,1040,0,0,2,0,3,1,2,5,0,5,1977.0,2,2,484,4,0,0,0,0,288,0,0,9,2009,4,150500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
90,3,94.0,9400,1,3,0,6,5,1971,1971,0.0,3,4,1,3,3,0,0,0,912,912,1,912,912,0,1824,0,0,2,2,4,2,3,8,0,5,1980.0,3,0,0,5,128,0,0,0,0,0,0,4,2010,4,139000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,3,50.0,9638,1,3,4,6,7,1919,1990,0.0,3,4,2,3,3,3,0,0,804,804,1,1699,748,0,2447,0,0,2,0,4,1,2,10,1,2,1969.0,2,1,336,4,272,0,42,0,116,0,0,3,2010,4,169000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50,4,50.0,6000,1,3,4,6,6,1939,1950,0.0,3,1,1,3,3,3,0,0,780,780,1,825,587,0,1412,0,0,1,0,4,1,3,6,1,2,1939.0,2,1,280,4,45,0,0,0,0,0,0,5,2009,4,132500,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,9790,1,3,4,6,5,1963,1963,451.0,3,4,1,3,3,3,569,81,678,1328,1,1328,0,0,1328,1,0,1,1,3,1,3,6,2,2,1963.0,2,2,528,4,0,26,0,0,0,0,0,6,2010,4,143000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,36500,1,0,4,5,5,1964,1964,621.0,3,2,1,3,3,0,812,0,812,1624,1,1582,0,0,1582,0,1,2,0,4,1,3,7,0,5,1964.0,2,2,390,4,168,198,0,0,0,0,0,6,2006,4,190000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,3,40.0,5664,1,0,4,8,5,2000,2000,0.0,2,4,2,2,3,3,1158,0,343,1501,1,1659,0,0,1659,1,0,2,0,2,1,0,5,1,0,2000.0,0,2,499,4,212,59,0,0,0,0,0,10,2009,4,278000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,86.0,11065,1,0,4,8,5,2006,2006,788.0,2,4,2,2,3,2,0,0,1085,1085,1,1120,850,0,1970,0,0,2,1,3,1,0,8,1,2,2006.0,0,3,753,4,177,74,0,0,0,0,0,10,2006,5,281000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
80,3,69.0,14112,1,0,0,5,7,1964,1964,86.0,3,4,2,3,3,0,1014,0,138,1152,1,1152,0,0,1152,1,0,1,0,3,1,3,6,1,2,1964.0,1,2,484,4,227,0,0,0,0,0,0,4,2010,4,180500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,4,21.0,1680,1,3,4,5,7,1972,1972,268.0,3,4,1,3,3,3,231,0,399,630,1,630,672,0,1302,0,0,2,1,3,1,3,6,0,5,1972.0,2,1,264,4,185,0,0,0,0,0,0,2,2009,4,119500,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,4,60.0,6600,1,3,0,5,4,1892,1965,0.0,3,4,4,3,3,3,0,0,994,994,1,1378,994,0,2372,0,0,2,0,4,2,3,11,0,5,1985.0,1,1,432,4,0,287,0,0,0,0,0,12,2009,4,107500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
60,3,78.0,10140,1,3,4,7,5,1976,1976,0.0,3,4,2,2,3,3,194,0,638,832,1,832,832,0,1664,0,0,2,1,4,1,3,8,1,4,1976.0,1,2,528,4,0,28,0,0,259,0,0,3,2006,4,162900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,60.0,8172,1,3,4,5,7,1955,1990,0.0,3,4,1,3,3,3,167,0,697,864,1,864,0,0,864,1,0,1,0,2,1,3,5,0,5,1957.0,2,2,572,4,0,0,0,0,0,0,0,4,2006,4,115000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,70.0,8400,1,3,4,5,5,1968,1968,168.0,3,4,1,3,3,0,1016,0,36,1052,1,1052,0,0,1052,1,0,1,1,3,1,3,5,0,5,1968.0,1,1,288,4,356,0,0,0,0,0,0,11,2006,4,138500,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,80.0,8700,1,3,4,5,6,1963,1963,148.0,3,2,1,3,3,2,776,0,344,1120,1,1128,0,0,1128,1,0,2,0,3,1,3,6,0,5,1963.0,1,2,525,4,192,20,123,0,0,0,0,12,2008,4,155000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
180,4,35.0,3675,1,3,4,6,5,2005,2006,82.0,3,4,2,2,3,1,547,0,0,547,1,1072,0,0,1072,1,0,2,0,2,1,3,5,0,5,2005.0,0,2,525,4,0,44,0,0,0,0,0,6,2006,5,140000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,3,313.0,63887,1,2,0,10,5,2008,2008,796.0,0,4,2,0,3,1,5644,0,466,6110,1,4692,950,0,5642,2,0,2,1,3,1,0,12,3,2,2008.0,0,2,1418,4,214,292,0,0,0,480,0,1,2008,5,160000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,75.0,7500,1,3,4,5,7,1959,1994,0.0,3,4,1,3,3,3,340,906,0,1246,1,1246,0,0,1246,1,0,1,1,3,1,2,6,0,5,1959.0,1,1,305,4,218,0,0,0,0,0,0,5,2010,4,154000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,69.0,10762,1,0,1,7,5,1999,1999,344.0,2,4,2,2,3,3,694,0,284,978,1,1005,978,0,1983,0,0,2,1,3,1,2,9,1,4,1999.0,0,2,490,4,0,0,0,0,0,0,0,5,2009,4,225000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,3,69.0,7500,1,0,4,6,7,1942,1950,0.0,3,4,1,3,3,3,547,0,224,771,1,753,741,0,1494,0,0,1,0,3,1,2,7,2,2,1942.0,2,1,213,4,0,0,0,0,224,0,0,11,2009,4,177500,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,92.0,10120,1,3,4,8,5,1994,1994,391.0,2,4,2,2,3,3,740,0,425,1165,1,1203,1323,0,2526,1,0,2,1,4,1,2,8,1,4,1994.0,1,3,844,4,309,78,0,0,0,0,0,12,2006,4,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,73.0,8688,1,3,4,7,5,2005,2005,228.0,2,4,2,2,3,0,0,0,1616,1616,1,1616,0,0,1616,0,0,2,0,3,1,2,7,0,5,2005.0,1,3,834,4,208,59,0,0,0,0,0,4,2006,4,232000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
160,4,32.0,3363,1,3,4,7,5,2004,2004,117.0,2,4,2,2,3,3,0,0,976,976,1,976,732,0,1708,0,0,2,0,3,1,2,7,0,5,2004.0,2,2,380,4,0,40,0,0,0,0,0,4,2006,4,130000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,108.0,13173,1,0,0,9,5,2006,2007,300.0,2,4,2,0,3,3,1572,0,80,1652,1,1652,0,0,1652,1,0,2,0,2,1,0,6,2,0,2006.0,0,2,840,4,404,102,0,0,0,0,0,11,2009,4,325000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
120,3,48.0,6955,1,0,4,7,5,2005,2006,94.0,2,4,2,2,3,3,0,0,1368,1368,1,1368,0,0,1368,0,0,2,0,2,1,2,6,1,2,2005.0,1,2,474,4,132,35,0,0,0,0,0,9,2006,5,202500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
20,3,60.0,8072,1,3,4,5,5,1994,1995,0.0,3,2,2,2,1,3,746,0,244,990,1,990,0,0,990,1,0,1,0,3,1,3,5,0,5,2000.0,2,2,480,4,0,64,0,0,0,0,0,5,2009,4,138000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,4,100.0,12000,1,3,4,5,7,1948,2005,0.0,3,4,1,3,3,3,144,608,172,924,1,1122,0,0,1122,1,0,1,0,2,1,2,6,0,5,1948.0,2,2,528,4,0,36,0,0,0,0,0,5,2008,4,147000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,69.0,7153,1,3,4,6,5,1991,1991,88.0,3,4,1,2,3,3,1200,0,78,1278,1,1294,0,0,1294,1,0,2,0,3,1,2,6,0,5,1991.0,1,2,496,4,112,51,0,0,0,0,0,6,2008,4,179200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,100.0,17500,1,3,4,7,8,1959,2002,0.0,2,2,2,2,3,0,1406,0,496,1902,1,1902,0,0,1902,1,0,2,0,3,1,0,7,2,4,1959.0,0,2,567,4,0,207,162,0,0,0,0,5,2010,4,335000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,68.0,8814,1,3,4,7,5,2005,2007,80.0,2,4,2,2,3,3,925,0,349,1274,1,1274,0,0,1274,1,0,2,0,3,1,2,6,0,5,2005.0,1,2,508,4,264,98,0,0,0,0,0,1,2007,5,203000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
60,3,69.0,9572,1,0,4,8,5,1990,1990,336.0,2,4,2,0,3,3,482,0,971,1453,1,1453,1357,0,2810,0,0,2,1,4,1,2,9,1,0,1990.0,1,2,750,2,500,0,0,0,0,0,0,6,2007,4,302000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,108.0,14774,1,0,0,9,5,1999,1999,165.0,2,4,2,2,3,3,0,0,1393,1393,1,1422,1177,0,2599,0,0,2,1,4,1,2,10,1,4,1999.0,0,3,779,4,668,30,0,0,0,0,0,5,2010,4,333168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
20,3,60.0,8190,1,3,4,4,6,1954,1954,0.0,3,4,1,3,3,3,732,0,216,948,1,948,0,0,948,1,0,1,0,3,1,3,5,1,4,1956.0,2,1,280,4,0,36,0,0,0,0,0,10,2007,4,119000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60,3,85.0,11075,1,3,4,6,5,1969,1969,0.0,3,4,1,1,3,2,500,276,176,952,1,1092,1020,0,2112,0,0,2,1,4,1,3,9,2,2,1969.0,2,2,576,4,280,0,0,0,0,0,0,6,2008,4,206900,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
